timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
49.00;359.185884;28;264485089_0;267.644512;0.000000;13.505526;DEFAULT_VEHTYPE;9.234380;45.476722
49.00;89.430440;29;60361104#5_0;36.609534;0.000000;12.044092;DEFAULT_VEHTYPE;9.232877;45.476924
49.00;89.442032;3;:7037154502_7_0;2.981155;0.000000;14.355797;DEFAULT_VEHTYPE;9.230958;45.476915
49.00;179.181786;30;-264485079#2_0;45.011902;0.000000;15.301992;DEFAULT_VEHTYPE;9.234325;45.478049
49.00;179.148171;31;-264485079#1_0;18.385338;0.000000;15.132894;DEFAULT_VEHTYPE;9.234336;45.477401
49.00;269.428140;32;-60361104#2_0;39.678219;0.000000;13.213681;DEFAULT_VEHTYPE;9.230412;45.476941
49.00;269.430339;33;-60361104#6_0;62.529538;0.000000;14.527185;DEFAULT_VEHTYPE;9.233428;45.476955
49.00;89.195569;34;59060515#0_0;163.147677;0.000000;12.941970;DEFAULT_VEHTYPE;9.228671;45.476899
49.00;269.433473;35;-60361104#3_0;60.651049;0.000000;13.070686;DEFAULT_VEHTYPE;9.231441;45.476946
49.00;179.181786;36;-264485079#2_0;6.795892;0.000000;5.534977;DEFAULT_VEHTYPE;9.234320;45.478393
49.00;359.146722;37;:2840024686_4_0;5.059947;0.000000;15.924673;DEFAULT_VEHTYPE;9.234373;45.477613
49.00;359.741021;38;264485089_0;114.838482;0.000000;14.707492;DEFAULT_VEHTYPE;9.234399;45.475346
49.00;89.195569;39;59060515#0_0;92.272643;0.000000;12.026619;DEFAULT_VEHTYPE;9.227765;45.476892
49.00;269.430339;4;-60361104#6_0;36.315570;0.000000;11.569500;DEFAULT_VEHTYPE;9.233763;45.476957
49.00;179.047740;40;:6332832953_4_0;3.794852;0.000000;14.014136;DEFAULT_VEHTYPE;9.230001;45.477685
49.00;359.286713;41;19786541#0_0;72.865993;0.000000;12.199972;DEFAULT_VEHTYPE;9.230078;45.475131
49.00;89.195569;42;59060515#0_0;49.007839;0.000000;11.926072;DEFAULT_VEHTYPE;9.227211;45.476888
49.00;178.954203;44;-263965140#3_0;39.712039;0.000000;10.859007;DEFAULT_VEHTYPE;9.229991;45.478126
49.00;89.428140;45;60361104#2_0;15.627192;0.000000;5.650597;DEFAULT_VEHTYPE;9.230440;45.476912
49.00;359.320367;48;19786541#0_0;7.100413;0.000000;2.000413;DEFAULT_VEHTYPE;9.230086;45.474539
49.00;359.068729;5;211138994#0_0;60.947912;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
49.00;89.433473;7;60361104#3_0;42.844428;0.000000;11.136894;DEFAULT_VEHTYPE;9.231588;45.476918
49.00;359.068729;8;211138994#0_0;53.407326;0.000000;0.077504;DEFAULT_VEHTYPE;9.230013;45.479055
49.00;343.144488;9;:2701614261_4_0;6.107275;0.000000;0.039133;DEFAULT_VEHTYPE;9.234357;45.476934
50.00;269.433473;1;-60361104#3_0;28.572601;0.000000;11.314404;DEFAULT_VEHTYPE;9.231852;45.476948
50.00;179.285464;10;-19786541#0_0;41.443397;0.000000;14.581624;DEFAULT_VEHTYPE;9.230020;45.476420
50.00;359.027410;12;:4321237112_0_0;3.238923;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
50.00;269.430440;13;-60361104#5_0;51.572344;0.000000;14.407987;DEFAULT_VEHTYPE;9.232508;45.476951
50.00;227.208584;14;:2701614261_0_0;7.330159;0.000000;6.101655;DEFAULT_VEHTYPE;9.234289;45.476961
50.00;269.430339;16;-60361104#6_0;14.331774;0.000000;9.335017;DEFAULT_VEHTYPE;9.234044;45.476959
50.00;269.476366;18;-60361104#0_0;1.336769;0.000000;0.009843;DEFAULT_VEHTYPE;9.230127;45.476939
50.00;179.286713;19;-19786541#0_0;126.251704;0.000000;15.642786;DEFAULT_VEHTYPE;9.230030;45.475657
50.00;269.433473;2;-60361104#3_0;9.229897;0.000000;9.353576;DEFAULT_VEHTYPE;9.232099;45.476949
50.00;89.615922;20;329092952_0;222.408966;0.000000;0.000000;DEFAULT_VEHTYPE;9.229884;45.479240
50.00;274.029836;21;-59060515#2_0;2.010566;0.000000;5.536587;DEFAULT_VEHTYPE;9.229915;45.476938
50.00;89.224070;22;59060515#2_0;3.094872;0.000000;0.007965;DEFAULT_VEHTYPE;9.229940;45.476909
50.00;359.181786;23;264485079#2_0;43.596102;0.000000;11.084597;DEFAULT_VEHTYPE;9.234366;45.478044
50.00;266.522495;24;:7037154502_2_0;0.451093;0.000000;2.415425;DEFAULT_VEHTYPE;9.231035;45.476941
50.00;269.433473;25;-60361104#3_0;49.657893;0.000000;11.413129;DEFAULT_VEHTYPE;9.231582;45.476946
50.00;359.289253;26;19786541#1_0;0.765235;0.000000;9.795622;DEFAULT_VEHTYPE;9.230056;45.476800
50.00;89.430339;27;60361104#6_0;62.832892;0.000000;10.016130;DEFAULT_VEHTYPE;9.234093;45.476930
50.00;359.185884;28;264485089_0;277.394610;0.000000;9.750098;DEFAULT_VEHTYPE;9.234379;45.476809
50.00;89.430440;29;60361104#5_0;49.488216;0.000000;12.878682;DEFAULT_VEHTYPE;9.233042;45.476925
50.00;89.433473;3;60361104#3_0;8.352410;0.000000;14.771256;DEFAULT_VEHTYPE;9.231147;45.476915
50.00;179.181786;30;-264485079#2_0;60.799312;0.000000;15.787410;DEFAULT_VEHTYPE;9.234327;45.477906
50.00;179.717757;31;:283840346_3_0;5.265312;0.000000;14.879973;DEFAULT_VEHTYPE;9.234338;45.477268
50.00;269.428140;32;-60361104#2_0;49.125145;0.000000;9.446926;DEFAULT_VEHTYPE;9.230291;45.476940
50.00;269.451440;33;:5912626798_0_0;5.241991;0.000000;16.132453;DEFAULT_VEHTYPE;9.233221;45.476954
50.00;89.195569;34;59060515#0_0;176.299957;0.000000;13.152280;DEFAULT_VEHTYPE;9.228840;45.476900
50.00;269.433473;35;-60361104#3_0;72.471903;0.000000;11.820854;DEFAULT_VEHTYPE;9.231290;45.476945
50.00;179.181786;36;-264485079#2_0;14.399552;0.000000;7.603659;DEFAULT_VEHTYPE;9.234321;45.478324
50.00;359.134816;37;264485079#2_0;10.877310;0.000000;15.217364;DEFAULT_VEHTYPE;9.234371;45.477750
50.00;359.217085;38;264485089_0;129.581293;0.000000;14.742811;DEFAULT_VEHTYPE;9.234398;45.475479
50.00;89.195569;39;59060515#0_0;104.306854;0.000000;12.034211;DEFAULT_VEHTYPE;9.227919;45.476893
50.00;269.430339;4;-60361104#6_0;49.675163;0.000000;13.359593;DEFAULT_VEHTYPE;9.233592;45.476956
50.00;179.208794;40;-263965140#2_0;11.581581;0.000000;13.996729;DEFAULT_VEHTYPE;9.230003;45.477559
50.00;359.286713;41;19786541#0_0;85.385500;0.000000;12.519506;DEFAULT_VEHTYPE;9.230077;45.475244
50.00;89.195569;42;59060515#0_0;63.249384;0.000000;14.241546;DEFAULT_VEHTYPE;9.227393;45.476889
50.00;178.954203;44;-263965140#3_0;52.413213;0.000000;12.701175;DEFAULT_VEHTYPE;9.229993;45.478012
50.00;89.428140;45;60361104#2_0;22.673045;0.000000;7.045853;DEFAULT_VEHTYPE;9.230531;45.476912
50.00;179.181786;46;-264485079#2_0;5.100000;0.000000;0.000000;DEFAULT_VEHTYPE;9.234319;45.478408
50.00;359.300727;48;19786541#0_0;11.348453;0.000000;4.248039;DEFAULT_VEHTYPE;9.230086;45.474578
50.00;359.068729;5;211138994#0_0;60.947912;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
50.00;89.433473;7;60361104#3_0;54.343095;0.000000;11.498667;DEFAULT_VEHTYPE;9.231735;45.476918
50.00;359.068729;8;211138994#0_0;53.440795;0.000000;0.033469;DEFAULT_VEHTYPE;9.230013;45.479055
50.00;343.103754;9;:2701614261_4_0;6.117303;0.000000;0.010028;DEFAULT_VEHTYPE;9.234357;45.476934
51.00;269.433473;1;-60361104#3_0;40.067314;0.000000;11.494713;DEFAULT_VEHTYPE;9.231705;45.476947
51.00;179.289349;10;-19786541#0_0;56.548443;0.000000;15.105046;DEFAULT_VEHTYPE;9.230022;45.476284
51.00;359.027410;12;:4321237112_0_0;3.238923;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
51.00;269.457296;13;:5912731022_0_0;5.439739;0.000000;13.217396;DEFAULT_VEHTYPE;9.232339;45.476950
51.00;269.239074;14;-60361104#6_0;0.866089;0.000000;5.645929;DEFAULT_VEHTYPE;9.234217;45.476959
51.00;269.430339;16;-60361104#6_0;25.115701;0.000000;10.783926;DEFAULT_VEHTYPE;9.233906;45.476958
51.00;269.433255;18;:205748236_1_0;1.601616;0.000000;1.704847;DEFAULT_VEHTYPE;9.230105;45.476939
51.00;179.286713;19;-19786541#0_0;141.513860;0.000000;15.262155;DEFAULT_VEHTYPE;9.230032;45.475519
51.00;269.433473;2;-60361104#3_0;20.689390;0.000000;11.459493;DEFAULT_VEHTYPE;9.231953;45.476948
51.00;89.615922;20;329092952_0;222.408966;0.000000;0.000000;DEFAULT_VEHTYPE;9.229884;45.479240
51.00;269.121599;21;-59060515#1_0;5.835083;0.000000;7.124517;DEFAULT_VEHTYPE;9.229826;45.476937
51.00;89.224142;22;59060515#2_0;3.097045;0.000000;0.002174;DEFAULT_VEHTYPE;9.229940;45.476909
51.00;359.181786;23;264485079#2_0;55.008491;0.000000;11.412388;DEFAULT_VEHTYPE;9.234364;45.478147
51.00;257.967132;24;:7037154502_2_0;1.604400;0.000000;1.153308;DEFAULT_VEHTYPE;9.231024;45.476935
51.00;269.433473;25;-60361104#3_0;60.867890;0.000000;11.209997;DEFAULT_VEHTYPE;9.231439;45.476946
51.00;359.293546;26;19786541#2_0;1.427441;0.000000;6.492206;DEFAULT_VEHTYPE;9.230055;45.476859
51.00;89.430339;27;60361104#6_0;69.857961;0.000000;7.025069;DEFAULT_VEHTYPE;9.234182;45.476930
51.00;359.185884;28;264485089_0;283.096204;0.000000;5.701594;DEFAULT_VEHTYPE;9.234378;45.476861
51.00;89.438169;29;:5912626798_7_0;1.840325;0.000000;11.702109;DEFAULT_VEHTYPE;9.233192;45.476926
51.00;89.433473;3;60361104#3_0;22.330030;0.000000;13.977620;DEFAULT_VEHTYPE;9.231326;45.476916
51.00;179.134816;30;-264485079#2_0;76.652838;0.000000;15.853527;DEFAULT_VEHTYPE;9.234330;45.477764
51.00;180.169085;31;-264485075_0;8.225066;0.000000;13.099754;DEFAULT_VEHTYPE;9.234337;45.477150
51.00;269.406569;32;-60361104#1_0;0.872071;0.000000;4.946926;DEFAULT_VEHTYPE;9.230229;45.476940
51.00;269.430440;33;-60361104#5_0;10.927675;0.000000;15.085684;DEFAULT_VEHTYPE;9.233028;45.476954
51.00;89.198974;34;59060515#0_0;189.969746;0.000000;13.669790;DEFAULT_VEHTYPE;9.229015;45.476902
51.00;269.433473;35;-60361104#3_0;80.763465;0.000000;8.291562;DEFAULT_VEHTYPE;9.231184;45.476944
51.00;179.181786;36;-264485079#2_0;23.997874;0.000000;9.598322;DEFAULT_VEHTYPE;9.234322;45.478238
51.00;359.171312;37;264485079#2_0;25.077634;0.000000;14.200324;DEFAULT_VEHTYPE;9.234369;45.477878
51.00;359.217085;38;264485089_0;144.325389;0.000000;14.744096;DEFAULT_VEHTYPE;9.234396;45.475612
51.00;89.195569;39;59060515#0_0;116.395211;0.000000;12.088357;DEFAULT_VEHTYPE;9.228073;45.476894
51.00;269.430339;4;-60361104#6_0;63.764076;0.000000;14.088913;DEFAULT_VEHTYPE;9.233412;45.476955
51.00;179.208794;40;-263965140#2_0;25.477287;0.000000;13.895706;DEFAULT_VEHTYPE;9.230005;45.477434
51.00;359.286713;41;19786541#0_0;98.035453;0.000000;12.649954;DEFAULT_VEHTYPE;9.230075;45.475358
51.00;89.195569;42;59060515#0_0;77.590331;0.000000;14.340947;DEFAULT_VEHTYPE;9.227577;45.476890
51.00;178.954203;44;-263965140#3_0;66.344563;0.000000;13.931350;DEFAULT_VEHTYPE;9.229996;45.477886
51.00;89.428140;45;60361104#2_0;31.723298;0.000000;9.050252;DEFAULT_VEHTYPE;9.230646;45.476913
51.00;179.181786;46;-264485079#2_0;7.298975;0.000000;2.198975;DEFAULT_VEHTYPE;9.234320;45.478388
51.00;359.286713;48;19786541#0_0;17.018483;0.000000;5.670030;DEFAULT_VEHTYPE;9.230085;45.474629
51.00;359.068729;5;211138994#0_0;60.947912;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
51.00;89.433473;7;60361104#3_0;66.619632;0.000000;12.276538;DEFAULT_VEHTYPE;9.231893;45.476919
51.00;359.068729;8;211138994#0_0;53.446438;0.000000;0.005643;DEFAULT_VEHTYPE;9.230013;45.479055
51.00;343.097875;9;:2701614261_4_0;6.118750;0.000000;0.001447;DEFAULT_VEHTYPE;9.234357;45.476934
52.00;269.433473;1;-60361104#3_0;51.149846;0.000000;11.082531;DEFAULT_VEHTYPE;9.231563;45.476946
52.00;179.290824;10;-19786541#0_0;70.862111;0.000000;14.313668;DEFAULT_VEHTYPE;9.230023;45.476155
52.00;359.027410;12;:4321237112_0_0;3.238923;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
52.00;269.423659;13;-60361104#3_0;4.113974;0.000000;13.624235;DEFAULT_VEHTYPE;9.232165;45.476949
52.00;269.430339;14;-60361104#6_0;9.106175;0.000000;8.240087;DEFAULT_VEHTYPE;9.234111;45.476959
52.00;269.430339;16;-60361104#6_0;36.550203;0.000000;11.434502;DEFAULT_VEHTYPE;9.233760;45.476957
52.00;269.284833;18;:205748236_1_0;5.160140;0.000000;3.558524;DEFAULT_VEHTYPE;9.230060;45.476939
52.00;179.286713;19;-19786541#0_0;156.608188;0.000000;15.094328;DEFAULT_VEHTYPE;9.230034;45.475383
52.00;269.433473;2;-60361104#3_0;31.282439;0.000000;10.593049;DEFAULT_VEHTYPE;9.231817;45.476948
52.00;89.615922;20;329092952_0;222.408966;0.000000;0.000000;DEFAULT_VEHTYPE;9.229884;45.479240
52.00;269.199079;21;-59060515#0_0;9.252778;0.000000;9.387695;DEFAULT_VEHTYPE;9.229707;45.476936
52.00;89.224197;22;59060515#2_0;3.098707;0.000000;0.001662;DEFAULT_VEHTYPE;9.229940;45.476909
52.00;359.181786;23;264485079#2_0;67.140010;0.000000;12.131519;DEFAULT_VEHTYPE;9.234363;45.478256
52.00;250.994856;24;:7037154502_2_0;2.170969;0.000000;0.566569;DEFAULT_VEHTYPE;9.231020;45.476931
52.00;269.433473;25;-60361104#3_0;70.523923;0.000000;9.656033;DEFAULT_VEHTYPE;9.231315;45.476945
52.00;22.836759;26;:205748236_4_0;5.134913;0.000000;5.227472;DEFAULT_VEHTYPE;9.230079;45.476900
52.00;89.430339;27;60361104#6_0;72.383029;0.000000;2.525069;DEFAULT_VEHTYPE;9.234215;45.476931
52.00;359.185884;28;264485089_0;284.297798;0.000000;1.201594;DEFAULT_VEHTYPE;9.234378;45.476872
52.00;89.433747;29;60361104#6_0;4.192389;0.000000;11.752064;DEFAULT_VEHTYPE;9.233342;45.476926
52.00;89.433473;3;60361104#3_0;36.967640;0.000000;14.637609;DEFAULT_VEHTYPE;9.231513;45.476917
52.00;179.141653;30;:2840024686_6_0;2.871211;0.000000;15.338373;DEFAULT_VEHTYPE;9.234332;45.477626
52.00;180.169085;31;-264485075_0;19.205049;0.000000;10.979983;DEFAULT_VEHTYPE;9.234336;45.477051
52.00;269.366951;32;:1492437129_0_0;0.321986;0.000000;1.929915;DEFAULT_VEHTYPE;9.230204;45.476940
52.00;269.430440;33;-60361104#5_0;26.124848;0.000000;15.197173;DEFAULT_VEHTYPE;9.232834;45.476953
52.00;89.198974;34;59060515#0_0;203.682877;0.000000;13.713130;DEFAULT_VEHTYPE;9.229190;45.476903
52.00;269.433473;35;-60361104#3_0;84.845476;0.000000;4.082011;DEFAULT_VEHTYPE;9.231132;45.476944
52.00;179.181786;36;-264485079#2_0;35.603706;0.000000;11.605832;DEFAULT_VEHTYPE;9.234324;45.478133
52.00;359.181786;37;264485079#2_0;38.553078;0.000000;13.475444;DEFAULT_VEHTYPE;9.234367;45.477999
52.00;359.217085;38;264485089_0;158.412895;0.000000;14.087506;DEFAULT_VEHTYPE;9.234395;45.475738
52.00;89.195569;39;59060515#0_0;128.242350;0.000000;11.847139;DEFAULT_VEHTYPE;9.228225;45.476896
52.00;269.445949;4;:5912626798_0_0;3.698967;0.000000;13.354891;DEFAULT_VEHTYPE;9.233241;45.476955
52.00;179.208794;40;-263965140#2_0;39.712576;0.000000;14.235289;DEFAULT_VEHTYPE;9.230006;45.477306
52.00;359.286713;41;19786541#0_0;110.766873;0.000000;12.731419;DEFAULT_VEHTYPE;9.230074;45.475473
52.00;89.195569;42;59060515#0_0;92.258042;0.000000;14.667710;DEFAULT_VEHTYPE;9.227764;45.476892
52.00;178.954203;44;-263965140#3_0;80.023633;0.000000;13.679069;DEFAULT_VEHTYPE;9.229999;45.477763
52.00;89.428140;45;60361104#2_0;42.932433;0.000000;11.209135;DEFAULT_VEHTYPE;9.230790;45.476914
52.00;179.181786;46;-264485079#2_0;12.072165;0.000000;4.773190;DEFAULT_VEHTYPE;9.234320;45.478345
52.00;359.286713;48;19786541#0_0;24.996814;0.000000;7.978331;DEFAULT_VEHTYPE;9.230084;45.474701
52.00;359.134816;49;264485079#2_0;5.100000;0.000000;0.000000;DEFAULT_VEHTYPE;9.234372;45.477698
52.00;359.068729;5;211138994#0_0;60.947912;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
52.00;89.433473;7;60361104#3_0;78.281120;0.000000;11.661487;DEFAULT_VEHTYPE;9.232042;45.476920
52.00;359.068729;8;211138994#0_0;53.446786;0.000000;0.000348;DEFAULT_VEHTYPE;9.230013;45.479055
52.00;343.097099;9;:2701614261_4_0;6.118941;0.000000;0.000191;DEFAULT_VEHTYPE;9.234357;45.476934
53.00;269.433473;1;-60361104#3_0;61.016998;0.000000;9.867153;DEFAULT_VEHTYPE;9.231437;45.476946
53.00;179.286713;10;-19786541#0_0;85.024659;0.000000;14.162548;DEFAULT_VEHTYPE;9.230025;45.476028
53.00;359.027410;12;:4321237112_0_0;3.238923;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
53.00;269.433473;13;-60361104#3_0;16.907455;0.000000;12.793480;DEFAULT_VEHTYPE;9.232001;45.476948
53.00;269.430339;14;-60361104#6_0;19.329994;0.000000;10.223819;DEFAULT_VEHTYPE;9.233980;45.476958
53.00;269.430339;16;-60361104#6_0;47.651149;0.000000;11.100946;DEFAULT_VEHTYPE;9.233618;45.476956
53.00;269.284833;18;:205748236_1_0;10.189318;0.000000;5.029178;DEFAULT_VEHTYPE;9.229995;45.476938
53.00;179.286713;19;-19786541#0_0;172.218823;0.000000;15.610635;DEFAULT_VEHTYPE;9.230036;45.475243
53.00;269.433473;2;-60361104#3_0;41.686183;0.000000;10.403743;DEFAULT_VEHTYPE;9.231684;45.476947
53.00;89.615922;20;329092952_0;222.408966;0.000000;0.000000;DEFAULT_VEHTYPE;9.229884;45.479240
53.00;269.199079;21;-59060515#0_0;21.161619;0.000000;11.908841;DEFAULT_VEHTYPE;9.229555;45.476935
53.00;89.224203;22;59060515#2_0;3.098886;0.000000;0.000179;DEFAULT_VEHTYPE;9.229940;45.476909
53.00;359.181786;23;264485079#2_0;78.812290;0.000000;11.672280;DEFAULT_VEHTYPE;9.234361;45.478361
53.00;250.438596;24;:7037154502_2_0;2.214573;0.000000;0.043603;DEFAULT_VEHTYPE;9.231020;45.476930
53.00;269.433473;25;-60361104#3_0;75.679956;0.000000;5.156033;DEFAULT_VEHTYPE;9.231249;45.476945
53.00;82.432900;26;:1492437129_2_0;0.599940;0.000000;5.945026;DEFAULT_VEHTYPE;9.230152;45.476910
53.00;89.430339;27;60361104#6_0;72.401740;0.000000;0.018711;DEFAULT_VEHTYPE;9.234215;45.476931
53.00;359.185884;28;264485089_0;284.818977;0.000000;0.521179;DEFAULT_VEHTYPE;9.234378;45.476876
53.00;89.430339;29;60361104#6_0;16.380472;0.000000;12.188083;DEFAULT_VEHTYPE;9.233498;45.476927
53.00;89.433473;3;60361104#3_0;51.625596;0.000000;14.657957;DEFAULT_VEHTYPE;9.231701;45.476918
53.00;179.148171;30;-264485079#1_0;9.724125;0.000000;16.252914;DEFAULT_VEHTYPE;9.234335;45.477479
53.00;182.662818;31;:2701614261_0_0;1.955032;0.000000;6.479983;DEFAULT_VEHTYPE;9.234333;45.476993
53.00;269.417266;32;:1492437129_0_0;4.465254;0.000000;4.143268;DEFAULT_VEHTYPE;9.230151;45.476939
53.00;269.430440;33;-60361104#5_0;41.760304;0.000000;15.635456;DEFAULT_VEHTYPE;9.232634;45.476952
53.00;89.198974;34;59060515#0_0;216.907678;0.000000;13.224801;DEFAULT_VEHTYPE;9.229359;45.476905
53.00;269.433473;35;-60361104#3_0;85.884470;0.000000;1.038994;DEFAULT_VEHTYPE;9.231118;45.476944
53.00;179.181786;36;-264485079#2_0;48.594633;0.000000;12.990927;DEFAULT_VEHTYPE;9.234326;45.478016
53.00;359.181786;37;264485079#2_0;52.030662;0.000000;13.477584;DEFAULT_VEHTYPE;9.234365;45.478120
53.00;359.217085;38;264485089_0;173.151623;0.000000;14.738728;DEFAULT_VEHTYPE;9.234392;45.475871
53.00;89.195569;39;59060515#0_0;140.340909;0.000000;12.098559;DEFAULT_VEHTYPE;9.228380;45.476897
53.00;269.430440;4;-60361104#5_0;7.603982;0.000000;13.305015;DEFAULT_VEHTYPE;9.233071;45.476954
53.00;179.208794;40;-263965140#2_0;53.320912;0.000000;13.608336;DEFAULT_VEHTYPE;9.230008;45.477183
53.00;359.286713;41;19786541#0_0;122.881145;0.000000;12.114272;DEFAULT_VEHTYPE;9.230072;45.475582
53.00;89.195569;42;59060515#0_0;106.746797;0.000000;14.488755;DEFAULT_VEHTYPE;9.227950;45.476893
53.00;179.146918;44;-263965140#2_0;2.644874;0.000000;13.751241;DEFAULT_VEHTYPE;9.230001;45.477639
53.00;89.441232;45;:7037154502_7_0;2.809358;0.000000;12.976925;DEFAULT_VEHTYPE;9.230956;45.476915
53.00;179.181786;46;-264485079#2_0;18.283806;0.000000;6.211641;DEFAULT_VEHTYPE;9.234321;45.478289
53.00;359.286713;48;19786541#0_0;35.206560;0.000000;10.209746;DEFAULT_VEHTYPE;9.230083;45.474792
53.00;359.134816;49;264485079#2_0;7.400011;0.000000;2.300011;DEFAULT_VEHTYPE;9.234372;45.477719
53.00;359.068729;5;211138994#0_0;60.947912;0.000000;0.000000;DEFAULT_VEHTYPE;9.230012;45.479123
53.00;89.433473;7;60361104#3_0;89.919976;0.000000;11.638857;DEFAULT_VEHTYPE;9.232191;45.476921
53.00;359.068729;8;211138994#0_0;53.446887;0.000000;0.000101;DEFAULT_VEHTYPE;9.230013;45.479055
53.00;343.097099;9;:2701614261_4_0;6.118941;0.000000;0.000000;DEFAULT_VEHTYPE;9.234357;45.476934
54.00;269.433473;1;-60361104#3_0;66.595304;0.000000;5.578306;DEFAULT_VEHTYPE;9.231365;45.476945
54.00;179.286713;10;-19786541#0_0;98.906959;0.000000;13.882300;DEFAULT_VEHTYPE;9.230027;45.475903
54.00;359.027410;12;:4321237112_0_0;3.238923;0.000000;0.000000;DEFAULT_VEHTYPE;9.230011;45.479190
54.00;269.433473;13;-60361104#3_0;29.240620;0.000000;12.333165;DEFAULT_VEHTYPE;9.231843;45.476948
54.00;269.430339;14;-60361104#6_0;30.918515;0.000000;11.588521;DEFAULT_VEHTYPE;9.233832;45.476957
54.00;269.430339;16;-60361104#6_0;59.510466;0.000000;11.859317;DEFAULT_VEHTYPE;9.233466;45.476956
54.00;269.284297;18;-59060515#2_0;2.700427;0.000000;6.931108;DEFAULT_VEHTYPE;9.229907;45.476938
54.00;179.286713;19;-19786541#0_0;187.663937;0.000000;15.445114;DEFAULT_VEHTYPE;9.230038;45.475104
54.00;269.433473;2;-60361104#3_0;51.890347;0.000000;10.204164;DEFAULT_VEHTYPE;9.231553;45.476946
54.00;89.615922;20;329092952_0;222.408966;0.000000;0.000000;DEFAULT_VEHTYPE;9.229884;45.479240
54.00;269.199079;21;-59060515#0_0;34.221262;0.000000;13.059643;DEFAULT_VEHTYPE;9.229387;45.476934
54.00;89.224206;22;59060515#2_0;3.098996;0.000000;0.000110;DEFAULT_VEHTYPE;9.229940;45.476909
54.00;250.282268;24;:7037154502_2_0;2.226792;0.000000;0.012220;DEFAULT_VEHTYPE;9.231020;45.476930
54.00;269.433473;25;-60361104#3_0;78.156077;0.000000;2.476121;DEFAULT_VEHTYPE;9.231217;45.476945
54.00;89.367383;26;60361104#2_0;1.192718;0.000000;8.202778;DEFAULT_VEHTYPE;9.230256;45.476911
54.00;89.430339;27;60361104#6_0;72.416838;0.000000;0.015098;DEFAULT_VEHTYPE;9.234215;45.476931
54.00;359.185884;28;264485089_0;285.233449;0.000000;0.414472;DEFAULT_VEHTYPE;9.234377;45.476880
54.00;89.430339;29;60361104#6_0;29.202076;0.000000;12.821604;DEFAULT_VEHTYPE;9.233662;45.476928
54.00;89.433473;3;60361104#3_0;66.470424;0.000000;14.844828;DEFAULT_VEHTYPE;9.231891;45.476919
54.00;179.119592;30;:1826567805_2_0;1.595426;0.000000;15.411301;DEFAULT_VEHTYPE;9.234337;45.477341
54.00;233.742192;31;:2701614261_0_0;7.880043;0.000000;5.925011;DEFAULT_VEHTYPE;9.234282;45.476960
54.00;274.816059;32;:205748236_0_0;2.693555;0.000000;4.698301;DEFAULT_VEHTYPE;9.230092;45.476943
54.00;269.430440;33;-60361104#5_0;56.824191;0.000000;15.063887;DEFAULT_VEHTYPE;9.232441;45.476951
54.00;89.198974;34;59060515#0_0;229.452894;0.000000;12.545216;DEFAULT_VEHTYPE;9.229520;45.476906
54.00;269.433473;35;-60361104#3_0;86.568038;0.000000;0.683568;DEFAULT_VEHTYPE;9.231110;45.476944
54.00;179.181786;36;-264485079#2_0;61.979409;0.000000;13.384777;DEFAULT_VEHTYPE;9.234328;45.477896
54.00;359.181786;37;264485079#2_0;65.496552;0.000000;13.465890;DEFAULT_VEHTYPE;9.234363;45.478241
54.00;359.419141;38;264485089_0;188.359110;0.000000;15.207487;DEFAULT_VEHTYPE;9.234391;45.476008
54.00;89.195569;39;59060515#0_0;152.498691;0.000000;12.157782;DEFAULT_VEHTYPE;9.228535;45.476898
54.00;269.430440;4;-60361104#5_0;21.554835;0.000000;13.950852;DEFAULT_VEHTYPE;9.232892;45.476953
54.00;179.208794;40;-263965140#2_0;62.429249;0.000000;9.108336;DEFAULT_VEHTYPE;9.230010;45.477101
54.00;359.286713;41;19786541#0_0;135.023542;0.000000;12.142397;DEFAULT_VEHTYPE;9.230071;45.475691
